,track_name,popularity,album_url,playlist_uri,playlist_name,track_name_cleaned,key
1578,Vizio,33,https://i.scdn.co/image/ab67616d0000b2738af36d2a1124878d1776486f,37i9dQZF1DX8C585qnMYHP,Experimental,Vizio,Vizio_Experimental
1579,Volta ao Catopê,24,https://i.scdn.co/image/ab67616d0000b2734d826ee70a0900d0510e28e9,37i9dQZF1DXcWL5K0oNHcG,Jazz,Volta ao Catop,Volta ao Catop_Jazz
1580,Volver a eso,19,https://i.scdn.co/image/ab67616d0000b273cce3f26fb15500f67563bc07,37i9dQZF1DWVhn3qoy98w6,España,Volver a eso,Volver a eso_España
1581,Vorrei,12,https://i.scdn.co/image/ab67616d0000b2737a9649e54541f990b433bc2a,37i9dQZF1DX0KBgD4Jf5tY,Italia,Vorrei,Vorrei_Italia
1582,WASTE NO TIME,49,https://i.scdn.co/image/ab67616d0000b273e88e7a55985891af9d2917ba,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,WASTE NO TIME,WASTE NO TIME_Hip-Hop
1583,WASTED,35,https://i.scdn.co/image/ab67616d0000b2737823594ab3cf78e1227769f6,37i9dQZF1DX8pdK1PVpBQz,NZ,WASTED,WASTED_NZ
1584,WAVES,41,https://i.scdn.co/image/ab67616d0000b2732bc2dca62d866a34788fc917,37i9dQZF1DWWjGdmeTyeJ6,All Genres,WAVES,WAVES_All Genres
1585,WAVES,41,https://i.scdn.co/image/ab67616d0000b2732bc2dca62d866a34788fc917,37i9dQZF1DX8pdK1PVpBQz,NZ,WAVES,WAVES_NZ
1586,WEIGHT,34,https://i.scdn.co/image/ab67616d0000b27342099d1952cc090940e94b29,37i9dQZF1DWWjGdmeTyeJ6,All Genres,WEIGHT,WEIGHT_All Genres
1587,WEIGHT,34,https://i.scdn.co/image/ab67616d0000b27342099d1952cc090940e94b29,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,WEIGHT,WEIGHT_Hip-Hop
1588,WHAT'S THE MOTIVE?,13,https://i.scdn.co/image/ab67616d0000b273df4697a747ee8e05a444f438,37i9dQZF1DX8pdK1PVpBQz,NZ,WHAT'S THE MOTIVE?,WHAT'S THE MOTIVE?_NZ
1589,WINDFALL,5,https://i.scdn.co/image/ab67616d0000b273b1504ce2451e3a430a5a1048,37i9dQZF1DX7vZYLzFGQXc,Korea,WINDFALL,WINDFALL_Korea
1590,WLS,21,https://i.scdn.co/image/ab67616d0000b273d3afc7ec5d73439ebfa10374,37i9dQZF1DX7vZYLzFGQXc,Korea,WLS,WLS_Korea
1591,WORK 4 A SMILE (DEMO),44,https://i.scdn.co/image/ab67616d0000b273e5804e186745348579f21729,37i9dQZF1DWUFAJPVM3HTX,R&B,WORK 4 A SMILE DEMO,WORK 4 A SMILE DEMO_R&B
1592,WRONG,31,https://i.scdn.co/image/ab67616d0000b273daba9e0eacd565ddcd7190eb,37i9dQZF1DX6bBjHfdRnza,Dance,WRONG,WRONG_Dance
1593,WTF,22,https://i.scdn.co/image/ab67616d0000b27367be6c069caaf36b8d306f98,37i9dQZF1DX5R53BjnKBjk,Brasil,WTF,WTF_Brasil
1594,Wait For It,17,https://i.scdn.co/image/ab67616d0000b273b2fe5c2740c315b790a6ea45,37i9dQZF1DXbDSHGzTpRHX,2019,Wait For It,Wait For It_2019
1595,Wait for Me (Promise),34,https://i.scdn.co/image/ab67616d0000b27325950b506abea2f89f0a7810,37i9dQZF1DWUFAJPVM3HTX,R&B,Wait for Me Promise,Wait for Me Promise_R&B
1596,"Wait, Wait",27,https://i.scdn.co/image/ab67616d0000b27301fd9c2cf2850580ceaa5b68,37i9dQZF1DX7vZYLzFGQXc,Korea,"Wait, Wait","Wait, Wait_Korea"
1597,Waiting On You,36,https://i.scdn.co/image/ab67616d0000b273c673404a0ca786dcf0df8f34,37i9dQZF1DX8pdK1PVpBQz,NZ,Waiting On You,Waiting On You_NZ
1598,Wake up (School of Rock),23,https://i.scdn.co/image/ab67616d0000b2735a967c65034fdb376729fa8e,37i9dQZF1DX7vZYLzFGQXc,Korea,Wake up School of Rock,Wake up School of Rock_Korea
1599,Walk The Streets On Sunrise,32,https://i.scdn.co/image/ab67616d0000b273f26ca310b387265164e695b3,37i9dQZF1DXdS3lvGe1GrT,Folk,Walk The Streets On Sunrise,Walk The Streets On Sunrise_Folk
1600,Walk with me,17,https://i.scdn.co/image/ab67616d0000b273db2240216ecad7faf0fcbb99,37i9dQZF1DX7vZYLzFGQXc,Korea,Walk with me,Walk with me_Korea
1601,Want You Back,6,https://i.scdn.co/image/ab67616d0000b273f904dcc952f890be99513019,37i9dQZF1DX8pdK1PVpBQz,NZ,Want You Back,Want You Back_NZ
1602,Warm Pants,46,https://i.scdn.co/image/ab67616d0000b273a77741e66f94c4061dfc0a37,37i9dQZF1DXbDSHGzTpRHX,2019,Warm Pants,Warm Pants_2019
1603,Wassup (bài ca đi giải),2,https://i.scdn.co/image/ab67616d0000b273ab9ddf97b78820e023ec39c9,37i9dQZF1DX34s4fg4Zx3Z,Vietnam,Wassup bi ca i gii,Wassup bi ca i gii_Vietnam
1604,Waste My Time,35,https://i.scdn.co/image/ab67616d0000b2735649f471584f1675c77b5dc8,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,Waste My Time,Waste My Time_Hip-Hop
1605,Waste No Time,29,https://i.scdn.co/image/ab67616d0000b27322b8a1bf08980a704699d62f,37i9dQZF1DX8pdK1PVpBQz,NZ,Waste No Time,Waste No Time_NZ
1606,Wasted,31,https://i.scdn.co/image/ab67616d0000b273a0e2b797e4a342720f2edefc,37i9dQZF1DWT0upuUFtT7o,Indie,Wasted,Wasted_Indie
1607,Wasteland,32,https://i.scdn.co/image/ab67616d0000b273d7cb7f3f1ab714dd8589d552,37i9dQZF1DXdS3lvGe1GrT,Folk,Wasteland,Wasteland_Folk
1608,Wasting Away,37,https://i.scdn.co/image/ab67616d0000b273fb7695994874aa1c515208af,37i9dQZF1DWT0upuUFtT7o,Indie,Wasting Away,Wasting Away_Indie
1609,Wasting Away,37,https://i.scdn.co/image/ab67616d0000b273fb7695994874aa1c515208af,37i9dQZF1DWUFAJPVM3HTX,R&B,Wasting Away,Wasting Away_R&B
1610,Watch Your 6,28,https://i.scdn.co/image/ab67616d0000b2735ffd8d3bf2bc9634dad9d6cc,37i9dQZF1DWT0upuUFtT7o,Indie,Watch Your 6,Watch Your 6_Indie
1611,Way Too Late,30,https://i.scdn.co/image/ab67616d0000b2734654d37d0c8694d9819f89f2,37i9dQZF1DWUFAJPVM3HTX,R&B,Way Too Late,Way Too Late_R&B
1612,We Are,30,https://i.scdn.co/image/ab67616d0000b2736d675e06a1f5fa73c0e07b0a,37i9dQZF1DXcWL5K0oNHcG,Jazz,We Are,We Are_Jazz
1613,We Gon Live It,27,https://i.scdn.co/image/ab67616d0000b273809dd19a8bd45bc661a12ba0,37i9dQZF1DWUFAJPVM3HTX,R&B,We Gon Live It,We Gon Live It_R&B
1614,We Just Wanna Dance,23,https://i.scdn.co/image/ab67616d0000b2732fdf036fcbb0a426c8703297,37i9dQZF1DX3u9TSHqpdJC,Pop,We Just Wanna Dance,We Just Wanna Dance_Pop
1615,We Them Kids,32,https://i.scdn.co/image/ab67616d0000b273f645016ad3eb60470ed12643,37i9dQZF1DX8pdK1PVpBQz,NZ,We Them Kids,We Them Kids_NZ
1616,Wear Me Down,32,https://i.scdn.co/image/ab67616d0000b273eaa925d13579b2a211264e23,37i9dQZF1DWWjGdmeTyeJ6,All Genres,Wear Me Down,Wear Me Down_All Genres
1617,Wear Me Down,32,https://i.scdn.co/image/ab67616d0000b273eaa925d13579b2a211264e23,37i9dQZF1DX8pdK1PVpBQz,NZ,Wear Me Down,Wear Me Down_NZ
1618,Wear Me Down,32,https://i.scdn.co/image/ab67616d0000b273eaa925d13579b2a211264e23,37i9dQZF1DX3u9TSHqpdJC,Pop,Wear Me Down,Wear Me Down_Pop
1619,Weather,21,https://i.scdn.co/image/ab67616d0000b273d1b608f183ddb0df39e5f9a3,37i9dQZF1DXdS3lvGe1GrT,Folk,Weather,Weather_Folk
1620,Weightless,37,https://i.scdn.co/image/ab67616d0000b27306c53bb8ad1ffc5ef8325326,37i9dQZF1DXdS3lvGe1GrT,Folk,Weightless,Weightless_Folk
1621,Weird Year,27,https://i.scdn.co/image/ab67616d0000b27343c08f1b3e6f9ea04dc84522,37i9dQZF1DWWjGdmeTyeJ6,All Genres,Weird Year,Weird Year_All Genres
1622,Weird Year,27,https://i.scdn.co/image/ab67616d0000b27343c08f1b3e6f9ea04dc84522,37i9dQZF1DWT0upuUFtT7o,Indie,Weird Year,Weird Year_Indie
1623,Weltraumarmee,16,https://i.scdn.co/image/ab67616d0000b2734e691b920aa0ef6fac552590,37i9dQZF1DX2ddCYH6QIK5,GSA,Weltraumarmee,Weltraumarmee_GSA
1624,Weren't The One,37,https://i.scdn.co/image/ab67616d0000b273276398048904c33633f9c52d,37i9dQZF1DWYUfsq4hxHWP,Country,Weren't The One,Weren't The One_Country
1625,Wet Batteries,24,https://i.scdn.co/image/ab67616d0000b273c63435a128ad97776a4252d8,37i9dQZF1DWT0upuUFtT7o,Indie,Wet Batteries,Wet Batteries_Indie
1626,What Happened to Forever?,40,https://i.scdn.co/image/ab67616d0000b2736891c462d89bb15c276aa884,37i9dQZF1DX3u9TSHqpdJC,Pop,What Happened to Forever?,What Happened to Forever?_Pop
1627,What Have You Done?,17,https://i.scdn.co/image/ab67616d0000b2738bff6807fd431e523ec6b162,37i9dQZF1DX6bBjHfdRnza,Dance,What Have You Done?,What Have You Done?_Dance
1628,What I Do,38,https://i.scdn.co/image/ab67616d0000b27395185d021a6d23059e7155e6,37i9dQZF1DXbDSHGzTpRHX,2019,What I Do,What I Do_2019
1629,What If,32,https://i.scdn.co/image/ab67616d0000b2735699a498c80d11084e330161,37i9dQZF1DXcWL5K0oNHcG,Jazz,What If,What If_Jazz
1630,What to Do,34,https://i.scdn.co/image/ab67616d0000b273c086fd823fe1d29653327e78,37i9dQZF1DWUFAJPVM3HTX,R&B,What to Do,What to Do_R&B
1631,What's Stopping Us,39,https://i.scdn.co/image/ab67616d0000b27372f54935bf61233443d6b3c6,37i9dQZF1DWYUfsq4hxHWP,Country,What's Stopping Us,What's Stopping Us_Country
1632,Whatever It Is,25,https://i.scdn.co/image/ab67616d0000b273b62077bbb59fec4055fd7855,37i9dQZF1DX78toxP7mOaJ,Rock,Whatever It Is,Whatever It Is_Rock
1633,Wheels on the Truck,45,https://i.scdn.co/image/ab67616d0000b273ef1bc66a33c15f19b87a99be,37i9dQZF1DWYUfsq4hxHWP,Country,Wheels on the Truck,Wheels on the Truck_Country
1634,When U Loved Me,50,https://i.scdn.co/image/ab67616d0000b2731210f74bbce4dc8046f3b58c,37i9dQZF1DXbDSHGzTpRHX,2019,When U Loved Me,When U Loved Me_2019
1635,Whenever I Fall Asleep,23,https://i.scdn.co/image/ab67616d0000b2732ddbd8d3b5699ae23fa86451,37i9dQZF1DX7vZYLzFGQXc,Korea,Whenever I Fall Asleep,Whenever I Fall Asleep_Korea
1636,Where Did the Time Go?,10,https://i.scdn.co/image/ab67616d0000b2737aa2d9cefc5872f20ee7b29b,37i9dQZF1DX7AqyNZFu97s,IE,Where Did the Time Go?,Where Did the Time Go?_IE
1637,Where Do We Go,34,https://i.scdn.co/image/ab67616d0000b273404275141d9780cc9a073960,37i9dQZF1DX2ddCYH6QIK5,GSA,Where Do We Go,Where Do We Go_GSA
1638,Where The Lights Are Low - Mike Williams Remix,47,https://i.scdn.co/image/ab67616d0000b2734fb3e54dd8dcf63d4f239a76,5CweKpXcP6I3p95u8zgIyb,EDM,Where The Lights Are Low - Mike Williams Remix,Where The Lights Are Low - Mike Williams Remix_EDM
1639,Where The River Goes,32,https://i.scdn.co/image/ab67616d0000b273c88b220605cb253aeacde0b6,37i9dQZF1DXdS3lvGe1GrT,Folk,Where The River Goes,Where The River Goes_Folk
1640,Which Side,25,https://i.scdn.co/image/ab67616d0000b27395822999390542289578fce3,37i9dQZF1DX2ddCYH6QIK5,GSA,Which Side,Which Side_GSA
1641,Whine,17,https://i.scdn.co/image/ab67616d0000b2733357b9a758b10cd8772d4f40,37i9dQZF1DX5C8ObEZ48JQ,,Whine,Whine_
1642,Whiskey & Thai,33,https://i.scdn.co/image/ab67616d0000b273001e8135dec41bf2fd069b92,37i9dQZF1DX3u9TSHqpdJC,Pop,Whiskey  Thai,Whiskey  Thai_Pop
1643,White Picket Fence,33,https://i.scdn.co/image/ab67616d0000b2738e40ca3e664ae4d5907bf055,37i9dQZF1DX4Xz5lDbaehp,2021,White Picket Fence,White Picket Fence_2021
1644,Who Are You,21,https://i.scdn.co/image/ab67616d0000b273545842ac4eb53f2afd7fce55,37i9dQZF1DX78toxP7mOaJ,Rock,Who Are You,Who Are You_Rock
1645,Who I Am,24,https://i.scdn.co/image/ab67616d0000b273ed9c25010f147e253979f1d8,37i9dQZF1DWT0upuUFtT7o,Indie,Who I Am,Who I Am_Indie
1646,Who,28,https://i.scdn.co/image/ab67616d0000b27357ba7aa03016a4437668f794,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,Who,Who_Hip-Hop
1647,Why'd We Break Up Again,49,https://i.scdn.co/image/ab67616d0000b2733335a7ba4978d736accf92bf,37i9dQZF1DWYUfsq4hxHWP,Country,Why'd We Break Up Again,Why'd We Break Up Again_Country
1648,Wicked Inna RaQ,46,https://i.scdn.co/image/ab67616d0000b273ce92acba19019aeca689ca4d,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,Wicked Inna RaQ,Wicked Inna RaQ_Hip-Hop
1649,Wiggle,51,https://i.scdn.co/image/ab67616d0000b27384d8ad70ed6e936ccba84fe4,37i9dQZF1DXbDSHGzTpRHX,2019,Wiggle,Wiggle_2019
1650,Wild Things,32,https://i.scdn.co/image/ab67616d0000b273ed76ce0ee879265bd30714f8,37i9dQZF1DX3u9TSHqpdJC,Pop,Wild Things,Wild Things_Pop
1651,Wildfire,25,https://i.scdn.co/image/ab67616d0000b273433b806fcf74226bee8cb8e2,37i9dQZF1DXdS3lvGe1GrT,Folk,Wildfire,Wildfire_Folk
1652,Wildfire,17,https://i.scdn.co/image/ab67616d0000b2733255ed61dbc0a3d245f03575,37i9dQZF1DX8pdK1PVpBQz,NZ,Wildfire,Wildfire_NZ
1653,Will U?,10,https://i.scdn.co/image/ab67616d0000b273e8be1a640be1425910e46534,37i9dQZF1DX7AqyNZFu97s,IE,Will U?,Will U?_IE
1654,Will it be worth it,38,https://i.scdn.co/image/ab67616d0000b273f0fe2b184912213516bccd3c,37i9dQZF1DX2ddCYH6QIK5,GSA,Will it be worth it,Will it be worth it_GSA
1655,Willow Tree,38,https://i.scdn.co/image/ab67616d0000b2734b248bf3e7f741e50d706104,37i9dQZF1DX7vZYLzFGQXc,Korea,Willow Tree,Willow Tree_Korea
1656,Windbells,25,https://i.scdn.co/image/ab67616d0000b273fe394392073790735c1c95f9,37i9dQZF1DX2ddCYH6QIK5,GSA,Windbells,Windbells_GSA
1657,Wish I Had You Now,28,https://i.scdn.co/image/ab67616d0000b273f998542e7f426720ce1ed4c3,37i9dQZF1DXdS3lvGe1GrT,Folk,Wish I Had You Now,Wish I Had You Now_Folk
1658,Wishin' on an Airplane,39,https://i.scdn.co/image/ab67616d0000b273c91498161e3bc14ccf450d85,37i9dQZF1DWYUfsq4hxHWP,Country,Wishin' on an Airplane,Wishin' on an Airplane_Country
1659,Wishing For Rain,22,https://i.scdn.co/image/ab67616d0000b2731cf62ebde1cb6389982ad3bc,37i9dQZF1DXbDSHGzTpRHX,2019,Wishing For Rain,Wishing For Rain_2019
1660,Without Trying,25,https://i.scdn.co/image/ab67616d0000b2735ab933ba3244a72c41825342,37i9dQZF1DWUFAJPVM3HTX,R&B,Without Trying,Without Trying_R&B
1661,Woman's Intuition,48,https://i.scdn.co/image/ab67616d0000b2733dd906273f4b4c756a7758bc,37i9dQZF1DX3u9TSHqpdJC,Pop,Woman's Intuition,Woman's Intuition_Pop
1662,Worak,37,https://i.scdn.co/image/ab67616d0000b2732f8fb7c90ea3dca19aa2a0d8,37i9dQZF1DX2ddCYH6QIK5,GSA,Worak,Worak_GSA
1663,World Through Your Eyes,32,https://i.scdn.co/image/ab67616d0000b2738fc84037a41fab6b3372520c,5CweKpXcP6I3p95u8zgIyb,EDM,World Through Your Eyes,World Through Your Eyes_EDM
1664,"World of Computers, Pt. 2",26,https://i.scdn.co/image/ab67616d0000b2733a6e602b3eb9d5b6afc1e563,37i9dQZF1DXcWL5K0oNHcG,Jazz,"World of Computers, Pt 2","World of Computers, Pt 2_Jazz"
1665,World of Mine,11,https://i.scdn.co/image/ab67616d0000b273f3cc5765b27c3f6d85778b37,37i9dQZF1DX2ddCYH6QIK5,GSA,World of Mine,World of Mine_GSA
1666,World of You,36,https://i.scdn.co/image/ab67616d0000b27323775706222a16f8f0999181,37i9dQZF1DX3u9TSHqpdJC,Pop,World of You,World of You_Pop
1667,Would've Said,36,https://i.scdn.co/image/ab67616d0000b273bef8131168c6ae0d38a0be95,37i9dQZF1DWYUfsq4hxHWP,Country,Would've Said,Would've Said_Country
1668,Wrist Tattoo,32,https://i.scdn.co/image/ab67616d0000b2732730e683b92e7877c42f01a9,37i9dQZF1DWYUfsq4hxHWP,Country,Wrist Tattoo,Wrist Tattoo_Country
1669,Wrong with u,35,https://i.scdn.co/image/ab67616d0000b273c737cf283468e9dd6cda3ca7,37i9dQZF1DX4Xz5lDbaehp,2021,Wrong with u,Wrong with u_2021
1670,XANAX & CHAMPAGNE,19,https://i.scdn.co/image/ab67616d0000b2734090492db62a63c0e837d89a,37i9dQZF1DWYUfsq4hxHWP,Country,XANAX  CHAMPAGNE,XANAX  CHAMPAGNE_Country
1671,XANH DƯƠNG,16,https://i.scdn.co/image/ab67616d0000b273a73c88c20a198785a0caf629,37i9dQZF1DX34s4fg4Zx3Z,Vietnam,XANH DNG,XANH DNG_Vietnam
1672,Xari,11,https://i.scdn.co/image/ab67616d0000b2736677043fe0df5857610c65bf,37i9dQZF1DX2ddCYH6QIK5,GSA,Xari,Xari_GSA
1673,Y Grito,26,https://i.scdn.co/image/ab67616d0000b273430e83939567302a915d324e,37i9dQZF1DX78toxP7mOaJ,Rock,Y Grito,Y Grito_Rock
1674,YA YA YA,46,https://i.scdn.co/image/ab67616d0000b273c3ca59ee2a8fc2dd16481ed0,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,YA YA YA,YA YA YA_Hip-Hop
1675,YOU,30,https://i.scdn.co/image/ab67616d0000b273119aafb58b7f1c3ad2f8d20f,37i9dQZF1DWUFAJPVM3HTX,R&B,YOU,YOU_R&B
1676,Yasmine,23,https://i.scdn.co/image/ab67616d0000b2730173ee4943117a7a718dda71,37i9dQZF1DX0KBgD4Jf5tY,Italia,Yasmine,Yasmine_Italia
1677,Yawahada,29,https://i.scdn.co/image/ab67616d0000b2731e764b06d2451c9764080c8e,37i9dQZF1DXcWL5K0oNHcG,Jazz,Yawahada,Yawahada_Jazz
1678,Yendo,23,https://i.scdn.co/image/ab67616d0000b273d1e1d24b55d381a7c03b1bc4,37i9dQZF1DXagUeYbNSnOA,Latin,Yendo,Yendo_Latin
1679,Yiyo,30,https://i.scdn.co/image/ab67616d0000b273f944c75ea63e5ab31625ece4,37i9dQZF1DX6bBjHfdRnza,Dance,Yiyo,Yiyo_Dance
1680,You Are My Universe,25,https://i.scdn.co/image/ab67616d0000b2732af95d7c28491cd460600cd5,37i9dQZF1DX7vZYLzFGQXc,Korea,You Are My Universe,You Are My Universe_Korea
1681,You Can Get It,18,https://i.scdn.co/image/ab67616d0000b27361a2861403d09771a8fcf63f,37i9dQZF1DXdS3lvGe1GrT,Folk,You Can Get It,You Can Get It_Folk
1682,You Can't Stop Us,55,https://i.scdn.co/image/ab67616d0000b273f1b3b75625e12dd7e79423dd,37i9dQZF1DX2ddCYH6QIK5,GSA,You Can't Stop Us,You Can't Stop Us_GSA
1683,You Could Be,51,https://i.scdn.co/image/ab67616d0000b2734358fbddba9f4c3978e37818,37i9dQZF1DX4Xz5lDbaehp,2021,You Could Be,You Could Be_2021
1684,You Got It Wrong,18,https://i.scdn.co/image/ab67616d0000b273ae7b53d916ee96dc6424e0a3,37i9dQZF1DX78toxP7mOaJ,Rock,You Got It Wrong,You Got It Wrong_Rock
1685,You Want Everyone to Love You,39,https://i.scdn.co/image/ab67616d0000b27393afb31ad54573ce03d1afef,37i9dQZF1DX4Xz5lDbaehp,2021,You Want Everyone to Love You,You Want Everyone to Love You_2021
1686,You and I (feat. mim),21,https://i.scdn.co/image/ab67616d0000b273ff44b8eafbcc7256d8dea0cb,37i9dQZF1DX7vZYLzFGQXc,Korea,You and I feat mim,You and I feat mim_Korea
1687,You know everything,32,https://i.scdn.co/image/ab67616d0000b27376bf8271f3c9fec570580209,37i9dQZF1DX7vZYLzFGQXc,Korea,You know everything,You know everything_Korea
1688,You're beautiful,34,https://i.scdn.co/image/ab67616d0000b2738b7754d2b1deff455acd012d,37i9dQZF1DX7vZYLzFGQXc,Korea,You're beautiful,You're beautiful_Korea
1689,You're like water,18,https://i.scdn.co/image/ab67616d0000b2739a32f4bc9c90b8dd5cad7296,37i9dQZF1DX7vZYLzFGQXc,Korea,You're like water,You're like water_Korea
1690,Young Wild Free,22,https://i.scdn.co/image/ab67616d0000b273045383f93bda647e2ecc6770,37i9dQZF1DX6bBjHfdRnza,Dance,Young Wild Free,Young Wild Free_Dance
1691,"Your Ex, Man",39,https://i.scdn.co/image/ab67616d0000b27375fd90db5f5d1b906aa37439,37i9dQZF1DWT0upuUFtT7o,Indie,"Your Ex, Man","Your Ex, Man_Indie"
1692,Your Favourite Dancer,30,https://i.scdn.co/image/ab67616d0000b273445f1be8b79820d58e228c26,37i9dQZF1DX6bBjHfdRnza,Dance,Your Favourite Dancer,Your Favourite Dancer_Dance
1693,Your Hands,37,https://i.scdn.co/image/ab67616d0000b273748dca17fee8dfe2c8b9ce9e,37i9dQZF1DXbDSHGzTpRHX,2019,Your Hands,Your Hands_2019
1694,Your Ideal,22,https://i.scdn.co/image/ab67616d0000b2734dab50f96b60005ceadf1e8f,37i9dQZF1DX78toxP7mOaJ,Rock,Your Ideal,Your Ideal_Rock
1695,Your Love,35,https://i.scdn.co/image/ab67616d0000b273cc33de79496df0e2d08a85a9,37i9dQZF1DXbDSHGzTpRHX,2019,Your Love,Your Love_2019
1696,Yêu Ời,22,https://i.scdn.co/image/ab67616d0000b273f6ab85719cf69118df8b338d,37i9dQZF1DX34s4fg4Zx3Z,Vietnam,Yu i,Yu i_Vietnam
1697,ZANGYO,27,https://i.scdn.co/image/ab67616d0000b2731a9c2b26089071d1752a4cbd,37i9dQZF1DXcWL5K0oNHcG,Jazz,ZANGYO,ZANGYO_Jazz
1698,Zero gravity (feat. Blueday),25,https://i.scdn.co/image/ab67616d0000b273dfbdd8a653774ccc8f6f30ef,37i9dQZF1DX7vZYLzFGQXc,Korea,Zero gravity feat Blueday,Zero gravity feat Blueday_Korea
1699,Ziploc,38,https://i.scdn.co/image/ab67616d0000b27331c08748859ead48c6b87304,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,Ziploc,Ziploc_Hip-Hop
1700,afloat,23,https://i.scdn.co/image/ab67616d0000b273e5d02ce50aaef60ddcb53546,37i9dQZF1DX8pdK1PVpBQz,NZ,afloat,afloat_NZ
1701,again,28,https://i.scdn.co/image/ab67616d0000b2733e50d23e0e914cff48c4717c,37i9dQZF1DWW4igXXl2Qkp,Hip-Hop,again,again_Hip-Hop
1702,all on me,41,https://i.scdn.co/image/ab67616d0000b273eaef3ea4f07ea4cd5bd5ae2b,37i9dQZF1DX7AqyNZFu97s,IE,all on me,all on me_IE
1703,all on me,41,https://i.scdn.co/image/ab67616d0000b273eaef3ea4f07ea4cd5bd5ae2b,37i9dQZF1DWUFAJPVM3HTX,R&B,all on me,all on me_R&B
1704,always okay,25,https://i.scdn.co/image/ab67616d0000b273d313fdfc2cf6427e984f8dad,37i9dQZF1DX2ddCYH6QIK5,GSA,always okay,always okay_GSA
1705,… and I,16,https://i.scdn.co/image/ab67616d0000b2732754ef95e06333587769eec7,37i9dQZF1DX7vZYLzFGQXc,Korea,and I,and I_Korea
1706,anemia,22,https://i.scdn.co/image/ab67616d0000b273e8822a2245f20acc95515637,37i9dQZF1DWVhn3qoy98w6,España,anemia,anemia_España
1707,arizona,18,https://i.scdn.co/image/ab67616d0000b273dce4eeb7454123adb75afb58,37i9dQZF1DX3u9TSHqpdJC,Pop,arizona,arizona_Pop
1708,aspirin,26,https://i.scdn.co/image/ab67616d0000b273b800d8c4e03f1396d7b8876c,37i9dQZF1DWT0upuUFtT7o,Indie,aspirin,aspirin_Indie
1709,atonement,36,https://i.scdn.co/image/ab67616d0000b273e23bdfef0c861c743e7eaec9,37i9dQZF1DX78toxP7mOaJ,Rock,atonement,atonement_Rock
1710,babyur2nice,39,https://i.scdn.co/image/ab67616d0000b27350e3bb6924db89c8ed025862,37i9dQZF1DX4Xz5lDbaehp,2021,babyur2nice,babyur2nice_2021
1711,bad day,51,https://i.scdn.co/image/ab67616d0000b2730cc380a41f93d7fc58470f66,37i9dQZF1DX4Xz5lDbaehp,2021,bad day,bad day_2021
1712,bem vi,13,https://i.scdn.co/image/ab67616d0000b2730d3feccece42986785f7383a,37i9dQZF1DX5R53BjnKBjk,Brasil,bem vi,bem vi_Brasil
1713,biet iu 1 nguoi,36,https://i.scdn.co/image/ab67616d0000b273e36139d968a78ee6ce18b81a,37i9dQZF1DX34s4fg4Zx3Z,Vietnam,biet iu 1 nguoi,biet iu 1 nguoi_Vietnam
1714,blue wine.,23,https://i.scdn.co/image/ab67616d0000b2730f4c9c62699eaf7eb953eb90,37i9dQZF1DX7AqyNZFu97s,IE,blue wine,blue wine_IE
1715,"broke boy (feat.YLN Foreign, Don Mills)",22,https://i.scdn.co/image/ab67616d0000b2731e7e64d077595e3aa7956781,37i9dQZF1DX7vZYLzFGQXc,Korea,"broke boy featYLN Foreign, Don Mills","broke boy featYLN Foreign, Don Mills_Korea"
1716,broken link,21,https://i.scdn.co/image/ab67616d0000b2731ae420bdf4a3642357bb952f,37i9dQZF1DX6bBjHfdRnza,Dance,broken link,broken link_Dance
1717,bruise,33,https://i.scdn.co/image/ab67616d0000b273e1de2af3fa18166fd69f1661,37i9dQZF1DWT0upuUFtT7o,Indie,bruise,bruise_Indie
1718,buffalo,14,https://i.scdn.co/image/ab67616d0000b273f8f0bec2d94f3f809346d266,37i9dQZF1DWVhn3qoy98w6,España,buffalo,buffalo_España
1719,buông tay để làm gì,22,https://i.scdn.co/image/ab67616d0000b2735bfba0ebdaf2f4cbda97b01c,37i9dQZF1DX34s4fg4Zx3Z,Vietnam,bung tay  lm g,bung tay  lm g_Vietnam
1720,burn (to make you my love),26,https://i.scdn.co/image/ab67616d0000b27301bf1b186296da0ca9ac8af6,37i9dQZF1DWWjGdmeTyeJ6,All Genres,burn to make you my love,burn to make you my love_All Genres
1721,burn (to make you my love),26,https://i.scdn.co/image/ab67616d0000b27301bf1b186296da0ca9ac8af6,37i9dQZF1DX3u9TSHqpdJC,Pop,burn to make you my love,burn to make you my love_Pop
1722,but my sister,26,https://i.scdn.co/image/ab67616d0000b273ef2a07836b6d73d491b792a2,37i9dQZF1DX7AqyNZFu97s,IE,but my sister,but my sister_IE
1723,by your side,22,https://i.scdn.co/image/ab67616d0000b2732b3013d6bcaf967dc0b41640,37i9dQZF1DX7vZYLzFGQXc,Korea,by your side,by your side_Korea
1724,casa d'estiu,24,https://i.scdn.co/image/ab67616d0000b273a2b1bfe224f8627bc6c76210,37i9dQZF1DWVhn3qoy98w6,España,casa d'estiu,casa d'estiu_España
